region,month,temperature_c,humidity_pct,pressure_hpa,wind_speed_kph,precip_mm,cloud_cover_pct,condition
West,9,24.94,80.39,1003.23,18.24,33.67,100.0,Storm
South,6,31.29,89.91,1003.42,14.07,20.75,71.02,Rain
Central,8,19.75,78.39,1010.92,12.68,16.5,63.86,Rain
West,2,19.06,35.35,1011.38,4.58,2.5,0.0,Sunny
East,3,34.07,46.81,1008.44,12.39,8.5,15.61,Cloudy
North,11,23.07,57.99,1009.48,12.43,22.34,58.93,Cloudy
Central,5,33.9,69.58,1005.34,7.21,13.45,53.43,Sunny
South,4,40.26,68.14,1003.63,12.68,10.0,39.46,Sunny
Central,2,13.89,45.26,1003.58,15.0,12.63,43.91,Sunny
North,1,18.36,43.51,1005.65,9.87,6.45,15.36,Fog
North,8,19.77,73.97,1009.12,15.97,21.26,88.18,Rain
East,10,26.37,60.55,1005.13,6.03,16.5,71.49,Cloudy
North,5,34.17,34.85,1016.46,18.47,4.68,27.31,Sunny
South,6,30.37,91.05,1016.08,15.03,24.94,100.0,Rain
Central,2,19.59,43.96,1014.74,20.24,9.48,40.94,Sunny
North,4,30.74,46.4,1018.52,17.83,14.28,43.41,Sunny
North,10,21.21,54.75,1016.15,13.24,9.0,42.29,Sunny
South,2,24.21,38.18,1011.16,9.12,11.89,30.52,Sunny
East,7,21.65,76.91,1003.58,5.71,19.0,89.51,Rain
West,5,31.16,60.21,1009.79,10.26,7.3,26.96,Cloudy
North,1,19.61,32.13,1008.92,3.46,6.39,17.47,Fog
Central,10,21.01,74.62,1012.5,15.32,22.24,55.16,Rain
East,10,29.44,76.92,1012.13,4.3,24.57,65.86,Rain
South,12,20.98,56.5,1008.33,7.52,19.98,56.38,Sunny
South,4,40.94,60.67,1008.61,15.49,11.2,29.42,Sunny
South,10,32.35,87.81,1004.5,17.02,24.86,90.75,Rain
Central,5,29.08,50.0,1007.85,10.22,6.0,34.25,Sunny
East,9,29.73,81.42,1014.37,24.72,19.0,68.17,Rain
North,8,25.73,58.32,1008.89,11.75,15.0,56.48,Cloudy
North,8,20.07,63.54,1008.59,5.42,15.0,34.54,Rain
East,1,19.81,51.13,1003.28,13.03,16.11,52.03,Cloudy
East,6,21.64,84.83,1004.81,17.33,27.09,83.46,Rain
West,12,19.89,40.82,1009.07,9.16,4.71,25.63,Sunny
Central,3,33.45,59.61,1010.86,11.09,16.82,51.61,Sunny
Central,2,21.95,41.93,1011.21,8.75,8.37,12.46,Cloudy
West,3,33.39,50.17,1009.29,10.62,7.93,7.12,Cloudy
South,10,26.51,67.17,1004.08,15.57,16.8,69.45,Sunny
West,7,25.76,72.15,1005.23,16.83,15.6,52.56,Rain
North,1,20.53,34.59,1014.41,9.56,3.5,7.12,Fog
Central,12,19.08,41.92,1005.74,9.22,5.0,23.71,Cloudy
East,7,27.1,82.71,1009.7,8.68,19.0,53.02,Rain
South,6,33.84,77.48,1009.33,6.7,20.51,65.98,Rain
East,6,26.92,80.87,1001.34,19.47,19.84,60.2,Rain
South,1,24.9,57.92,1007.79,5.98,7.0,19.38,Cloudy
East,9,25.66,92.04,1009.36,11.42,25.43,100.0,Rain
North,7,25.0,75.45,1002.74,15.72,15.0,50.91,Rain
West,8,27.62,68.54,1010.31,9.81,18.06,52.1,Rain
Central,5,30.36,36.9,1017.99,11.53,7.16,34.23,Sunny
North,5,31.06,43.69,999.27,13.92,9.82,52.41,Cloudy
West,11,23.95,53.25,1012.79,10.61,14.63,45.23,Cloudy
West,6,25.56,83.3,1016.28,12.39,14.0,62.58,Rain
West,6,32.14,74.12,1005.09,22.53,20.99,65.38,Rain
East,8,26.03,93.34,1004.41,25.5,32.61,99.8,Storm
West,7,29.66,67.83,1013.44,4.12,14.0,59.79,Rain
South,6,25.96,91.57,1007.59,20.37,29.89,84.3,Storm
North,12,21.98,29.85,1012.94,12.29,8.06,15.34,Fog
West,10,32.08,80.35,1010.32,15.77,18.52,35.87,Rain
East,1,17.08,55.95,1004.96,12.89,19.87,94.05,Cloudy
South,1,21.47,55.89,1010.6,8.16,15.34,60.67,Sunny
North,10,20.23,63.91,1006.99,15.25,11.07,59.5,Cloudy
North,4,29.44,38.19,1014.1,11.22,4.5,24.61,Sunny
West,7,30.64,79.27,997.59,9.21,21.7,73.29,Rain
West,8,26.56,73.8,1014.3,19.61,16.07,58.49,Rain
North,9,19.13,69.86,1007.2,18.5,16.12,60.91,Rain
East,7,27.24,89.73,1007.89,13.94,26.09,100.0,Rain
North,7,24.27,79.08,1010.5,8.94,15.0,44.02,Rain
Central,9,24.68,77.21,1007.09,11.79,16.5,79.72,Rain
Central,4,27.37,42.28,1011.49,15.43,13.82,57.06,Sunny
North,9,22.67,67.93,997.74,11.7,16.3,78.86,Cloudy
West,4,37.98,39.85,1002.7,10.09,3.5,22.27,Sunny
Central,12,15.77,45.71,1002.22,11.18,11.05,27.02,Cloudy
West,7,28.4,84.72,1004.6,11.31,30.99,100.0,Rain
South,6,26.52,91.63,1006.38,5.4,18.5,57.21,Rain
West,2,18.59,48.27,1011.43,5.95,11.33,46.88,Cloudy
South,2,25.94,48.48,1006.39,8.73,7.0,8.3,Cloudy
Central,11,25.67,77.03,1008.94,10.12,15.73,71.17,Rain
East,9,30.72,89.26,1009.18,15.87,27.65,100.0,Rain
Central,1,15.34,45.17,1009.94,10.77,11.52,29.89,Sunny
Central,7,23.04,67.34,1012.41,13.37,18.32,50.19,Cloudy
West,4,29.75,54.85,1009.3,11.45,3.65,10.74,Cloudy
North,12,17.17,36.73,1016.06,4.65,3.5,0.0,Fog
North,11,24.26,57.03,1011.47,13.53,16.12,48.1,Cloudy
West,1,18.27,32.47,1017.65,9.63,8.76,38.25,Cloudy
West,9,26.62,79.3,1011.2,12.66,16.83,50.07,Rain
East,12,19.88,45.49,1013.87,13.21,15.93,66.98,Sunny
Central,6,27.69,77.61,1012.15,12.92,19.19,57.9,Rain
West,12,20.25,42.6,1009.35,11.19,4.4,16.07,Sunny
East,10,30.69,76.03,1008.26,12.88,17.11,60.11,Rain
North,11,20.12,70.18,1011.13,8.01,11.12,36.92,Sunny
South,2,21.52,38.54,1005.95,18.02,22.96,92.66,Cloudy
Central,6,26.29,71.1,1003.75,10.39,17.02,59.01,Rain
East,7,20.01,94.5,1006.99,9.31,19.0,68.84,Rain
East,11,19.27,67.15,1001.14,18.4,13.0,50.21,Cloudy
East,2,14.2,48.49,1014.28,10.68,7.5,21.99,Cloudy
Central,3,33.18,60.42,1012.5,2.85,15.89,57.4,Cloudy
East,5,35.12,54.39,1005.84,17.93,18.07,69.54,Cloudy
East,8,30.42,81.05,1010.97,23.47,28.16,100.0,Storm
West,3,35.07,37.93,1015.25,12.64,3.5,14.26,Sunny
West,6,24.93,70.04,1009.46,9.86,14.0,58.06,Rain
Central,5,34.08,61.19,1012.11,16.38,6.0,33.85,Cloudy
Central,11,24.62,81.05,1010.55,15.71,10.5,33.35,Sunny
East,2,20.85,52.42,1007.34,12.71,23.0,100.0,Cloudy
South,5,35.08,66.41,1011.04,5.83,8.63,22.65,Sunny
Central,9,28.94,82.36,1004.43,12.46,16.5,64.45,Rain
Central,3,37.86,53.21,1015.18,9.07,14.35,42.1,Cloudy
Central,5,27.98,63.63,1008.7,15.16,13.97,32.42,Sunny
South,4,34.45,62.92,1004.92,24.11,8.0,20.34,Sunny
West,4,37.05,57.15,1015.31,16.09,6.05,21.8,Sunny
South,5,42.5,62.47,1017.14,16.52,23.28,87.89,Sunny
Central,12,16.46,39.75,1017.93,9.79,8.83,9.56,Sunny
West,1,21.46,46.81,1012.86,11.16,10.51,34.72,Sunny
South,6,26.86,88.18,1014.37,14.86,31.05,100.0,Rain
North,4,27.18,41.83,1011.93,8.2,13.73,35.97,Cloudy
North,8,30.59,73.21,1005.89,18.31,21.9,100.0,Rain
West,9,28.4,79.15,1004.15,12.44,20.37,96.75,Rain
Central,3,33.02,52.72,1012.43,13.08,15.21,45.11,Cloudy
West,1,22.39,27.18,1013.09,7.65,2.5,34.55,Sunny
North,12,20.25,35.34,1002.9,12.23,12.82,60.42,Fog
West,11,28.58,67.4,1012.2,7.47,17.29,72.31,Cloudy
North,10,18.84,63.84,1005.81,12.95,14.48,46.07,Cloudy
East,2,13.46,52.3,1006.67,14.24,8.82,19.81,Cloudy
North,9,19.57,58.23,1005.59,13.22,25.36,94.22,Rain
South,10,30.35,92.52,999.78,12.13,13.37,59.86,Rain
South,6,32.39,98.54,1011.21,14.36,23.76,99.31,Rain
North,12,20.1,40.02,1014.74,11.22,3.5,17.9,Fog
East,5,33.16,58.09,1008.92,8.97,23.26,81.81,Sunny
North,7,16.14,82.81,1006.96,15.24,15.83,60.84,Rain
West,7,26.64,81.78,1013.49,10.11,14.0,23.04,Rain
North,1,16.21,28.18,1007.33,12.75,3.5,15.24,Fog
West,8,22.62,74.74,1009.83,18.26,19.19,47.03,Rain
Central,5,31.61,74.2,1005.02,13.31,10.75,40.53,Cloudy
Central,10,31.07,70.6,1003.0,11.03,10.77,36.11,Sunny
Central,6,22.75,85.88,1015.88,10.35,22.45,73.73,Rain
Central,12,20.19,52.44,1005.17,9.17,8.66,22.97,Sunny
North,1,14.28,28.06,1011.05,12.35,3.5,7.31,Sunny
South,8,30.44,93.16,1006.9,21.63,23.69,99.63,Rain
West,7,22.5,79.88,1013.02,14.63,22.25,59.57,Rain
East,2,24.06,35.83,1011.41,8.4,11.17,63.92,Cloudy
North,2,18.02,26.16,1021.31,3.5,3.73,21.46,Fog
North,5,28.28,40.56,1008.64,8.28,8.92,39.59,Sunny
Central,9,18.75,69.83,1015.04,17.98,16.5,49.05,Cloudy
South,9,24.45,83.57,1007.12,9.68,31.88,100.0,Rain
North,5,27.6,63.81,1010.63,12.75,4.5,2.93,Sunny
West,4,34.74,56.03,1008.73,10.79,9.0,31.85,Sunny
East,8,21.77,77.81,1004.44,21.18,26.99,100.0,Storm
West,2,20.02,38.43,1015.02,8.16,15.06,57.13,Sunny
North,3,26.66,46.15,1004.65,17.62,5.02,15.15,Cloudy
West,8,27.05,85.65,1002.59,10.82,22.75,89.6,Rain
West,1,16.6,36.89,1017.85,18.6,7.56,27.73,Cloudy
Central,6,24.0,76.58,1002.12,11.6,16.5,64.98,Rain
West,2,21.74,41.84,1006.05,12.44,8.72,21.62,Cloudy
Central,11,26.49,68.59,1010.27,10.47,18.63,63.05,Cloudy
North,9,22.3,67.14,1002.87,16.66,17.13,48.79,Rain
Central,4,26.9,55.76,1004.57,11.77,8.59,33.22,Cloudy
Central,9,21.36,73.24,1005.0,12.06,25.39,100.0,Rain
South,11,27.93,73.92,1005.46,7.03,15.83,35.31,Rain
North,11,24.3,67.82,1001.29,8.12,9.4,41.22,Sunny
East,8,29.71,88.66,1003.0,8.3,19.0,47.86,Rain
North,12,15.81,40.13,1013.47,7.44,3.5,11.81,Fog
North,10,27.09,63.91,1005.12,8.97,13.54,38.14,Cloudy
Central,1,19.84,53.83,1012.07,16.87,10.9,37.3,Cloudy
West,11,30.74,66.25,1001.34,10.66,8.0,52.29,Cloudy
West,3,31.26,41.27,1012.16,14.12,17.31,56.9,Cloudy
Central,2,25.92,32.29,1014.45,7.63,9.27,50.7,Sunny
East,2,15.85,51.36,1017.84,16.21,14.77,39.04,Sunny
West,9,28.14,76.76,1002.0,9.14,14.0,44.91,Rain
South,10,30.72,73.05,1009.34,13.69,12.82,15.86,Rain
Central,11,24.0,62.55,1008.15,10.81,22.62,75.69,Cloudy
East,1,24.04,53.14,1008.25,13.48,8.17,18.84,Cloudy
East,2,15.89,49.87,1006.68,10.18,7.5,16.44,Cloudy
Central,12,20.27,59.66,1011.87,15.49,8.85,21.52,Sunny
South,2,26.34,52.68,1011.86,6.32,7.0,42.26,Cloudy
East,9,23.81,85.54,1014.48,19.37,19.0,87.33,Rain
South,8,33.02,88.64,998.4,11.21,21.97,82.37,Rain
North,1,12.51,41.98,1009.64,12.92,15.13,63.57,Fog
North,9,23.46,70.08,1002.32,11.83,15.0,69.04,Rain
Central,8,20.69,76.81,1003.55,15.08,19.75,76.98,Rain
East,1,22.38,56.47,1013.29,13.23,7.5,24.88,Sunny
West,2,19.79,36.41,1014.58,9.52,2.5,0.0,Cloudy
East,12,10.37,49.43,1006.56,10.99,11.9,42.77,Cloudy
North,5,28.95,43.81,1007.16,8.27,18.16,69.28,Cloudy
East,2,20.0,40.64,1008.83,17.96,13.09,58.88,Cloudy
West,8,29.31,60.98,1008.96,6.68,15.97,36.16,Rain
West,5,33.95,45.06,1003.8,13.09,13.14,47.84,Cloudy
South,6,26.24,80.57,1003.99,10.99,28.61,100.0,Rain
East,10,30.06,75.29,1019.06,14.81,23.73,49.46,Rain
Central,4,30.14,45.46,1014.53,13.45,9.93,24.42,Sunny
North,9,23.13,56.67,1017.19,16.95,17.11,63.97,Rain
North,3,31.02,53.89,1008.42,4.13,4.5,0.0,Sunny
South,9,31.47,84.22,1009.52,16.84,18.5,53.16,Rain
East,12,21.7,54.17,1007.04,5.95,14.68,42.35,Cloudy
West,5,37.19,45.75,1004.08,16.85,9.53,40.99,Sunny
North,8,24.88,67.39,1008.67,13.93,18.48,51.95,Rain
East,6,21.35,91.99,1002.02,4.96,28.26,100.0,Rain
South,7,22.31,89.29,1001.66,15.06,29.33,69.56,Rain
East,4,30.94,66.39,1006.91,12.56,27.71,71.73,Cloudy
North,7,24.87,77.01,1006.37,11.65,15.0,65.15,Rain
East,12,22.67,53.0,1004.36,5.78,12.03,31.66,Cloudy
South,10,30.37,72.2,1011.93,9.73,16.12,61.26,Rain
South,8,25.76,69.71,1003.99,12.08,31.86,100.0,Cloudy
East,4,34.76,61.23,1004.99,18.29,14.49,55.59,Sunny
Central,9,23.23,96.72,1008.56,15.11,24.1,94.58,Rain
East,5,27.8,60.41,1006.96,7.14,12.52,67.03,Cloudy
West,5,32.1,55.44,1007.25,11.37,12.35,50.3,Cloudy
East,10,31.69,73.98,1007.16,19.41,25.43,67.73,Storm
South,3,36.63,67.46,1015.61,13.01,8.0,18.81,Sunny
East,2,22.62,48.76,1012.71,16.99,7.5,13.09,Cloudy
Central,7,24.01,66.07,1009.93,10.65,25.0,100.0,Cloudy
West,12,24.85,36.75,1013.92,1.59,10.61,49.2,Sunny
Central,6,22.67,84.75,1007.1,17.51,18.68,55.68,Rain
South,11,28.92,78.75,1004.12,8.27,15.09,60.85,Rain
North,5,34.45,38.69,1012.89,5.33,6.07,15.18,Cloudy
West,2,17.95,32.87,1008.16,12.79,15.64,53.85,Sunny
Central,9,25.2,84.53,1013.43,10.58,17.86,75.09,Rain
Central,12,14.0,47.13,1011.18,12.49,14.97,58.08,Cloudy
North,7,22.93,74.57,1009.01,14.45,20.95,52.66,Rain
West,3,33.59,52.57,1006.71,13.24,6.03,17.31,Sunny
Central,11,21.91,68.88,1014.73,14.41,13.56,58.52,Cloudy
North,3,28.96,45.38,1013.29,1.53,6.04,29.17,Cloudy
East,7,28.97,85.53,1001.7,16.63,19.0,52.87,Rain
East,5,38.49,57.24,1008.06,13.52,8.5,20.52,Cloudy
North,9,17.79,76.56,1012.82,11.69,15.79,49.82,Rain
West,5,31.18,46.2,1016.61,9.64,8.55,33.93,Cloudy
Central,4,28.23,64.34,1003.7,15.63,9.51,31.82,Sunny
East,1,23.63,48.28,1007.3,15.65,18.1,83.54,Cloudy
South,5,35.68,73.94,1012.51,7.6,9.95,42.11,Sunny
East,8,22.43,83.51,1007.99,13.8,35.77,100.0,Storm
South,11,27.65,80.82,1006.75,16.64,15.13,63.87,Rain
South,5,41.08,56.08,1006.81,12.59,18.15,42.89,Sunny
North,9,21.67,67.81,1008.91,9.44,15.0,67.87,Rain
North,4,33.92,44.28,1012.34,11.8,14.09,62.24,Cloudy
West,5,36.73,41.53,1009.09,12.03,10.7,29.1,Cloudy
Central,10,22.67,66.95,1009.35,16.85,10.5,30.17,Cloudy
East,2,18.11,43.43,1009.09,6.18,7.5,40.13,Cloudy
South,10,31.31,76.72,1003.39,10.47,19.31,61.47,Rain
Central,11,27.3,67.96,1005.11,13.67,10.5,42.28,Cloudy
North,8,27.86,68.57,1008.76,9.03,19.21,79.88,Cloudy
Central,8,27.01,83.62,1010.08,11.51,18.65,67.55,Rain
West,1,16.27,40.2,1010.84,10.34,4.01,23.67,Sunny
East,8,25.83,89.24,1017.32,17.22,29.06,97.08,Rain
West,5,38.22,47.84,1008.7,8.4,8.45,34.15,Cloudy
South,4,37.73,60.87,1019.46,11.4,8.0,28.94,Cloudy
Central,1,22.06,51.7,1009.29,6.5,9.91,43.21,Cloudy
West,5,34.86,67.3,1011.96,12.08,5.78,19.13,Cloudy
North,7,20.79,64.1,1015.01,17.41,16.61,65.76,Rain
North,9,21.91,69.06,1008.29,11.53,17.62,60.96,Rain
South,7,27.79,88.51,1002.15,9.63,19.12,61.66,Rain
North,12,12.64,23.15,1008.91,4.72,9.52,33.53,Fog
West,10,27.24,59.4,1007.79,10.82,8.0,9.43,Sunny
South,2,20.28,55.67,1004.52,7.32,11.91,33.79,Sunny
North,1,15.27,37.61,1011.7,9.12,8.79,39.6,Fog
West,9,25.54,89.81,1005.6,11.92,25.94,95.94,Rain
Central,5,34.56,45.55,1013.89,14.43,12.86,53.88,Cloudy
North,10,26.9,59.59,1004.52,15.52,12.14,54.52,Cloudy
East,12,17.19,51.67,1008.92,11.44,10.14,33.83,Sunny
Central,11,22.16,66.59,1008.16,3.8,21.46,58.82,Cloudy
East,10,27.85,66.28,1011.92,14.85,27.88,98.59,Cloudy
West,4,30.58,34.08,1013.03,9.55,3.5,3.5,Cloudy
East,3,30.19,60.29,1016.68,11.33,8.5,37.34,Cloudy
South,3,38.07,70.37,1006.57,13.76,15.32,74.67,Rain
South,10,32.43,80.75,1005.49,7.53,12.5,57.69,Rain
East,8,22.94,90.61,1004.08,10.78,28.41,74.58,Rain
West,1,22.12,45.09,1014.32,4.47,2.5,0.0,Cloudy
East,10,28.8,79.75,1006.6,9.49,13.0,41.45,Rain
North,8,18.49,73.01,1005.31,13.06,15.0,73.84,Rain
East,5,37.11,58.26,998.87,14.33,16.93,65.56,Cloudy
Central,1,19.86,45.41,997.54,18.94,9.31,59.25,Sunny
West,9,26.64,84.6,997.82,18.97,22.51,82.24,Rain
South,2,26.9,42.26,1017.58,8.26,7.0,41.35,Cloudy
South,9,26.34,92.73,1003.09,11.65,18.79,44.73,Rain
North,2,15.59,38.68,1009.68,9.57,17.84,45.37,Fog
West,10,27.74,66.25,1008.96,11.87,8.0,10.85,Cloudy
East,6,23.44,83.65,1002.86,11.39,24.14,94.63,Rain
Central,7,21.21,76.88,996.84,21.83,26.92,56.0,Storm
Central,3,33.35,63.14,1017.46,10.28,12.17,39.61,Sunny
South,10,29.16,82.02,1009.88,10.39,18.26,72.55,Rain
North,12,16.44,46.19,1007.56,14.2,3.5,2.75,Fog
West,12,22.55,35.13,1009.22,13.06,8.62,45.54,Cloudy
North,8,25.13,57.38,1004.87,10.62,18.59,52.96,Cloudy
South,11,30.63,75.14,1005.69,14.36,25.01,76.06,Rain
North,3,33.62,44.31,1014.4,8.15,4.5,23.22,Sunny
West,12,21.39,42.2,1010.27,15.35,8.89,28.55,Cloudy
East,9,29.91,97.69,999.68,24.14,28.08,100.0,Storm
East,6,28.66,95.11,1007.87,16.67,24.76,69.17,Rain
East,4,34.22,49.72,1015.06,9.07,22.15,97.75,Cloudy
East,2,19.73,56.49,1020.04,8.6,7.5,15.13,Cloudy
South,9,25.24,88.67,1004.52,11.04,18.5,56.76,Rain
East,1,20.52,41.62,1008.74,15.68,12.61,50.77,Cloudy
East,12,21.7,47.66,1007.68,15.48,7.5,12.18,Cloudy
Central,1,14.59,36.86,1008.19,9.7,10.38,45.61,Cloudy
West,12,22.75,31.24,1011.76,13.34,6.05,8.51,Sunny
North,5,24.39,44.94,1020.45,6.9,4.5,7.04,Cloudy
West,4,34.0,51.29,1014.17,9.48,11.66,47.32,Cloudy
Central,1,21.96,45.81,1006.14,5.67,11.72,58.19,Cloudy
West,12,20.65,45.68,1002.71,4.3,2.5,9.29,Sunny
West,12,19.96,37.16,1008.32,8.41,2.5,8.91,Cloudy
West,1,20.72,26.52,1011.08,18.12,2.5,3.39,Sunny
South,3,40.33,64.05,1008.38,6.28,13.22,67.6,Cloudy
West,1,26.45,37.47,1012.76,8.15,5.19,25.17,Cloudy
South,6,31.51,88.47,1017.32,18.22,20.92,63.6,Rain
Central,3,35.88,57.1,1019.34,15.79,6.9,11.8,Cloudy
South,3,37.9,61.05,1012.72,20.24,15.19,62.62,Sunny
North,3,33.07,36.18,1007.01,9.27,4.5,35.72,Sunny
South,8,26.58,75.63,1006.48,20.44,26.31,100.0,Storm
South,9,24.77,99.65,1006.02,6.88,18.5,45.89,Rain
South,6,30.87,97.7,1010.83,17.16,19.0,32.05,Rain
West,12,13.73,40.96,1009.27,11.29,7.1,29.16,Sunny
North,4,27.98,39.7,1009.19,9.34,4.5,22.79,Cloudy
East,4,39.2,75.8,1010.84,17.74,11.86,29.35,Sunny
West,10,25.12,63.97,1011.14,9.95,10.03,58.46,Cloudy
North,9,20.08,68.66,1007.42,11.97,15.0,36.72,Cloudy
South,3,39.36,71.34,1007.46,12.26,8.0,13.79,Cloudy
Central,7,25.13,73.62,1006.56,22.58,27.65,100.0,Storm
North,12,19.25,34.4,1010.19,8.08,9.91,21.85,Sunny
Central,4,31.09,51.35,1005.94,14.64,10.22,38.05,Cloudy
North,6,19.75,67.91,1005.34,17.92,26.26,97.37,Cloudy
South,9,28.07,83.76,1011.56,22.21,20.47,49.17,Rain
West,7,26.25,83.1,1017.48,9.46,14.0,40.39,Rain
North,7,17.32,68.51,1002.85,9.56,15.0,56.04,Rain
East,8,29.05,93.89,1003.39,10.37,19.0,60.67,Rain
West,12,20.73,34.13,1005.84,8.47,6.89,21.03,Sunny
North,4,31.51,43.84,1010.32,4.36,4.5,37.59,Sunny
North,9,20.67,63.99,1008.44,12.85,15.0,44.97,Rain
West,9,29.56,65.67,1013.81,8.46,18.04,81.16,Cloudy
North,10,21.62,83.03,1008.0,16.71,15.05,64.52,Rain
East,12,21.33,53.0,1004.44,14.86,16.61,62.57,Cloudy
East,6,31.74,87.0,1008.58,21.35,22.75,100.0,Rain
Central,10,20.86,64.82,1006.64,17.13,16.82,76.9,Sunny
North,4,34.11,41.05,1015.89,15.63,10.44,31.95,Cloudy
Central,5,28.69,54.71,1009.75,1.0,6.0,36.69,Cloudy
Central,1,17.38,50.49,1013.63,8.21,5.0,18.78,Cloudy
South,8,21.18,88.36,1006.8,14.59,18.5,54.89,Rain
North,9,22.79,74.72,1014.93,17.89,15.0,32.59,Rain
East,6,32.69,72.37,1002.01,16.03,26.68,69.56,Rain
West,10,25.43,64.52,1013.55,14.41,8.0,42.0,Sunny
South,2,20.57,55.38,1002.7,7.21,16.52,43.5,Sunny
South,11,25.85,74.32,1008.07,13.34,24.57,54.4,Rain
South,11,27.23,85.47,1004.96,18.29,12.5,50.28,Rain
West,4,34.2,55.51,1014.57,8.0,3.5,9.62,Sunny
South,11,30.24,76.24,1009.63,21.99,17.07,61.09,Rain
South,8,20.7,83.34,1012.14,15.53,18.5,57.74,Rain
North,3,26.33,48.53,1010.91,13.01,15.7,63.33,Cloudy
West,1,22.22,45.72,1014.36,8.71,10.09,36.84,Cloudy
West,12,23.2,48.63,1015.21,16.08,2.5,5.33,Cloudy
Central,9,27.96,80.32,1004.56,11.88,19.79,75.09,Rain
South,7,30.64,99.43,1001.74,19.66,23.92,98.99,Rain
East,12,19.81,43.22,1002.18,10.64,14.26,53.27,Sunny
Central,1,18.2,26.46,1015.75,4.16,5.51,4.61,Cloudy
South,10,26.9,71.14,1013.23,8.16,17.42,49.42,Rain
East,6,22.46,81.79,1002.22,14.42,19.0,48.84,Rain
East,8,34.12,91.5,1004.76,21.99,29.06,87.84,Storm
South,3,33.94,58.9,1011.77,23.24,14.26,59.2,Sunny
Central,11,19.97,77.52,1011.0,8.78,10.5,42.21,Cloudy
South,8,30.29,90.83,1008.2,16.86,30.02,87.52,Rain
South,11,31.83,81.44,1004.65,11.74,12.5,28.05,Rain
North,3,31.42,54.83,1005.03,19.33,7.8,28.4,Sunny
West,8,24.19,86.07,1003.81,6.21,18.3,50.08,Rain
North,7,19.5,67.06,1005.57,7.2,25.37,100.0,Cloudy
East,5,36.29,66.12,1015.21,5.14,13.64,44.42,Sunny
North,5,30.0,44.99,1009.74,12.48,4.5,6.26,Sunny
Central,7,25.15,67.67,1005.83,15.03,16.5,64.67,Cloudy
West,9,31.47,83.47,1001.18,13.79,24.18,100.0,Rain
East,3,30.77,63.52,997.56,4.41,9.95,27.19,Sunny
South,2,23.22,53.07,1014.54,13.11,18.5,71.34,Cloudy
Central,2,13.94,49.06,1007.07,17.55,9.48,43.61,Cloudy
East,3,33.18,67.35,1000.91,10.9,12.12,42.55,Sunny
South,3,36.95,62.92,1008.41,15.76,8.0,31.26,Sunny
East,7,18.96,83.47,1005.75,15.23,25.78,94.75,Rain
Central,12,21.36,35.93,1003.33,9.99,5.0,25.86,Sunny
North,2,24.08,29.23,1003.65,9.7,3.5,0.0,Fog
West,6,25.07,85.12,999.55,14.88,22.83,68.69,Rain
East,4,32.88,60.23,1013.41,10.24,10.73,57.0,Cloudy
East,1,26.51,48.78,1008.2,13.48,15.08,55.67,Sunny
North,12,13.7,34.43,1012.79,16.6,3.5,7.9,Sunny
Central,1,13.4,47.34,1012.56,5.02,5.0,25.29,Sunny
Central,11,29.3,80.23,1000.04,19.06,23.14,100.0,Rain
North,6,24.93,67.03,1007.53,5.55,21.27,65.2,Rain
West,2,20.74,41.12,1008.68,1.78,5.45,22.48,Cloudy
West,2,17.51,37.11,1029.46,14.95,14.5,63.07,Cloudy
South,6,30.33,83.36,1006.01,19.66,18.5,61.22,Rain
Central,3,34.82,53.05,999.26,13.59,6.0,0.0,Sunny
Central,5,31.73,54.88,1003.6,3.41,7.25,45.88,Sunny
East,10,26.2,69.61,1010.32,17.92,19.17,38.33,Cloudy
West,10,33.18,60.03,1007.97,12.02,10.01,26.54,Cloudy
East,9,25.78,78.95,1018.35,13.04,19.0,63.35,Rain
South,10,29.55,72.4,998.79,9.76,12.99,52.75,Rain
South,3,34.49,57.65,1015.07,9.87,11.2,42.4,Sunny
West,8,29.95,69.89,1006.15,15.43,21.73,56.53,Cloudy
Central,11,23.56,70.34,1011.6,12.0,10.5,22.98,Sunny
West,11,23.84,63.51,1007.54,9.28,11.13,44.56,Sunny
West,9,29.4,80.36,1000.8,11.66,17.78,45.43,Rain
East,5,27.89,52.6,1011.99,15.28,8.5,38.61,Sunny
Central,3,32.58,65.61,1014.83,12.68,6.0,6.35,Cloudy
East,6,24.42,80.78,1010.84,13.29,19.0,44.72,Rain
Central,9,19.52,80.58,1002.61,9.27,22.29,88.24,Rain
West,7,26.87,70.05,1004.16,11.1,14.0,45.85,Rain
East,12,20.63,48.26,1016.8,11.85,11.49,45.76,Sunny
North,3,31.94,38.68,1001.85,16.21,21.59,61.33,Cloudy
West,9,32.19,62.06,1008.48,14.13,14.0,70.34,Cloudy
East,9,24.13,78.96,1003.81,17.27,28.32,100.0,Rain
West,1,21.74,40.78,1013.51,11.12,6.21,6.37,Sunny
West,9,32.17,74.51,1012.63,15.75,14.87,54.79,Rain
North,10,25.25,54.23,1001.06,19.7,13.31,39.33,Cloudy
East,6,27.73,74.59,1005.28,18.38,22.5,64.18,Rain
West,6,31.57,83.11,1002.13,17.5,17.49,75.07,Rain
South,10,31.21,62.03,1006.19,7.59,18.22,80.62,Sunny
North,1,15.8,33.26,1017.71,11.36,15.67,45.94,Sunny
Central,4,34.62,40.61,1011.89,14.44,7.78,15.37,Cloudy
Central,11,24.2,73.49,1009.31,7.92,16.36,56.67,Rain
